Date,QLD,NSW,VIC,SA,TAS
21/01/2019,66.93,70.35,69.27,69.12,128.44
21/01/2019,60.91,64.75,64.31,63.95,129.71
21/01/2019,75.21,80.84,80.62,78.96,124.31
21/01/2019,64.5,68.63,70.4,69.83,120.22
21/01/2019,69.14,73.17,76.77,76.65,125.44
21/01/2019,85.71,91.55,115.48,111.5,131.48
21/01/2019,88.98,94.55,125.55,123.34,135.23
21/01/2019,108.61,110.69,263.02,255.51,275.62
21/01/2019,131.84,133.79,259.81,260.34,265.68
21/01/2019,121.41,129.04,165.9,174.65,135.45
21/01/2019,123.69,135.76,161.35,173.65,151.48
21/01/2019,116.88,131.49,209.07,221.58,314.4
21/01/2019,105.46,118.5,142.62,154.99,131.56
21/01/2019,105.58,118.68,141.49,150.58,134.76
21/01/2019,114.67,128.39,146,158.59,131.96
21/01/2019,115.18,128.83,141.51,154.51,144.34
21/01/2019,113.44,126.93,144.33,160.19,149.07
21/01/2019,122.95,137.11,151.45,170.51,155.91
21/01/2019,120.23,135.22,155.19,175.55,159.95
21/01/2019,104.51,116.97,158.92,179.38,162.92
21/01/2019,105.18,118.96,192.78,215.92,196.86
21/01/2019,175.32,205.04,283.36,311.86,287.84
21/01/2019,105.38,121.78,270.77,304.42,277.4
21/01/2019,93.98,108.23,286.55,319.42,289.57
21/01/2019,111.51,127.06,260.53,295.25,253.52
21/01/2019,105,115.85,191.97,214.31,183.56
21/01/2019,127.37,140.11,163.75,176.99,156.02
21/01/2019,125.22,134.56,304.72,316.96,291.32
21/01/2019,103.93,108.17,290.2,306.37,276.69
21/01/2019,101.83,104.82,292.44,315.45,278.14
21/01/2019,104.07,106.98,291.74,319.77,280.2
21/01/2019,100.99,100.7,292.98,363.53,280.32
21/01/2019,160.23,167.38,181.23,320.98,173.09
21/01/2019,125.96,130.8,146.27,305.83,156.4
21/01/2019,120.53,125.94,132.93,154.15,133.03
21/01/2019,92.31,93.97,148.98,176.99,145.24
21/01/2019,89.08,88.31,143.67,166.6,148.78
21/01/2019,96.33,94.11,126.92,143.21,132.95
21/01/2019,82.94,82.05,125.02,140.31,132.93
21/01/2019,82.84,80.61,129.03,146.64,138.01
21/01/2019,79.21,75.53,123.74,139.82,131.79
21/01/2019,64.96,61.64,150.75,164.96,159.19
21/01/2019,64.29,62.17,247.5,276.39,259.31
22/01/2019,62.63,61.51,137.41,156.81,144.58
22/01/2019,74.25,73.67,130.29,146.7,141.6
22/01/2019,82.93,82.34,114.27,129.91,130.96
22/01/2019,87.33,90.3,121.81,140.05,136.59
22/01/2019,92.73,98.13,119.71,136.23,146.35
22/01/2019,87.03,93.04,113.65,128.63,132.53
22/01/2019,85.98,92.49,98.06,106.68,136.17
22/01/2019,84.02,90.22,94.23,99.48,517.79
22/01/2019,86.27,91.84,99.43,103.8,384.4
22/01/2019,83.85,87.96,121.53,126.88,135.49
22/01/2019,103.97,109.02,167.76,175.78,179.72
22/01/2019,115.92,122.03,205.3,217.78,214.18
22/01/2019,129.64,132.36,249.86,270.16,253.01
22/01/2019,110.76,111.49,289.62,327.61,291.63
22/01/2019,85.29,87.71,321.08,364.21,325.96
22/01/2019,97.34,103.25,252.2,294.33,241.82
22/01/2019,98.73,105.62,292.1,344.15,292.25
22/01/2019,95.88,103.21,297.31,354.35,288.7
22/01/2019,116.02,129.94,266.9,317.15,256.62
22/01/2019,124.7,142,252.54,305.25,239.39
22/01/2019,132.2,154.04,213.99,281.12,203.43
22/01/2019,110.76,127.74,135.31,162.03,128.09
22/01/2019,125.97,144.04,153.77,198.46,143.21
22/01/2019,166.11,194.6,216.51,283.44,200.01
22/01/2019,159.58,190.81,203.31,239.38,188.18
22/01/2019,148.39,172.57,179.07,207.41,165.08
22/01/2019,188.95,222.13,231.89,251.29,215.13
22/01/2019,187.65,220.3,230.54,248.01,212.55
22/01/2019,199.41,261.14,271.34,286.3,250.68
22/01/2019,159.52,284.54,293.07,301.94,270.39
22/01/2019,206.03,267.71,266.11,250.89,244.67
22/01/2019,172.23,282.87,291.06,265.74,267.52
22/01/2019,145.94,256.86,310.03,302.95,285.67
22/01/2019,124.18,220.05,2642.27,2537.91,2197.36
22/01/2019,179.26,220.4,238.95,256.49,-53.13
22/01/2019,177.75,209.76,220.07,237.61,174.08
22/01/2019,156.67,180.16,195.08,199.39,181.12
22/01/2019,225.66,269.02,290,307.72,276.33
22/01/2019,157.93,183.34,288.6,302.73,489.18
22/01/2019,118,128.64,184.14,189.78,186.36
22/01/2019,103.04,108.08,181.01,186.98,170.77
22/01/2019,104.12,109.17,137.33,143.31,140.82
22/01/2019,102.16,109.7,148.47,167.93,137.61
22/01/2019,94.75,101.28,155.06,171.77,128.16
22/01/2019,97.26,101.67,198.71,202.02,123.12
22/01/2019,96.32,97.47,165.95,159.35,111.25
22/01/2019,87.31,90.2,221.33,203.75,110.64
22/01/2019,85.81,91.31,216.72,205.59,211.36
23/01/2019,96.73,101.99,254.51,240.06,119.5
23/01/2019,93.43,96.21,193.56,178.12,118.02
23/01/2019,93.52,96.68,175.33,158.07,134.51
23/01/2019,100.21,105.17,166.74,149.35,129.09
23/01/2019,99.97,105.98,137.27,122.54,124.97
23/01/2019,88.51,95.1,121.13,108.94,120.73
23/01/2019,93.71,101.11,125.58,111.19,131.22
23/01/2019,77.72,83.61,124.58,107.76,131.04
23/01/2019,92.15,96.11,137.96,117.32,143.26
23/01/2019,99.2,103.27,119.44,103.93,126.81
23/01/2019,104.58,109.67,116,101.21,129.02
23/01/2019,108.3,114.18,118.74,108.33,126.79
23/01/2019,113.05,113.85,129.26,119.81,138.3
23/01/2019,121.38,121.47,130.37,117.33,135.97
23/01/2019,88.15,88.94,114.8,107.24,120.16
23/01/2019,99.19,100.81,108.47,101.04,113.54
23/01/2019,106.24,110.74,120.35,113.55,127.26
23/01/2019,114.26,121.08,124.27,115.01,135.56
23/01/2019,172.02,183.63,183.72,183.75,186.36
23/01/2019,149.97,163.17,157.59,162.09,142.4
23/01/2019,157.42,180.09,176.33,188.32,167.76
23/01/2019,157.75,181.8,174.52,192.33,166.45
23/01/2019,160.49,187.51,176.61,192.41,207.92
23/01/2019,215.57,256.08,241.3,264.66,228.52
23/01/2019,178.93,211.26,202.69,231.17,2616.41
23/01/2019,132.15,151.26,147.76,188.27,201.58
23/01/2019,118.55,136.41,135.81,165.07,2590.66
23/01/2019,146.72,168.83,167.24,245.4,214.72
23/01/2019,144.09,161.09,161.61,221.05,151.67
23/01/2019,137.83,150.96,152.98,183.09,145.7
23/01/2019,165.57,171.81,174.07,203.03,170.83
23/01/2019,182.44,183.83,184.27,205.81,184.52
23/01/2019,123.79,128.23,135.19,149.74,130.4
23/01/2019,118.95,121.23,127.35,139.01,130.42
23/01/2019,90.64,90.87,122.3,134.52,130.41
23/01/2019,90.94,90.12,137.49,151.72,140.37
23/01/2019,67.24,65.72,287.89,320.28,277.33
23/01/2019,91.87,88.06,248.97,315.49,233.47
23/01/2019,92.01,89.76,146.93,158.77,152.32
23/01/2019,94.31,91.05,123.77,131.03,130.82
23/01/2019,114.02,111.92,123.79,128.41,133.73
23/01/2019,95.88,93.48,119.18,123.31,135.22
23/01/2019,92.69,90.39,102.55,104.89,130.42
23/01/2019,70.88,70.52,114.81,110.99,133.11
23/01/2019,105.28,103.52,116.75,111.4,130.42
23/01/2019,101.64,98.19,125.57,121.53,132.26
23/01/2019,79.11,76.45,150.97,139.66,156.97
23/01/2019,76.32,73.84,131.1,122.73,140.75
24/01/2019,79.91,78.28,106.66,97.36,130.91
24/01/2019,68.68,67.98,108.32,98.74,138.75
24/01/2019,77.18,77.31,83.8,76.47,130.42
24/01/2019,83.92,85.13,88.73,81.23,130.42
24/01/2019,79.57,80.84,83.51,76.53,130.42
24/01/2019,81.58,82.71,84.3,76.6,130.42
24/01/2019,84.26,86.53,86.7,77.25,130.42
24/01/2019,84.66,86.28,86.61,76.6,130.42
24/01/2019,82.2,83.77,86.09,75.46,126.06
24/01/2019,80.9,81.04,83.85,74.2,125.65
24/01/2019,88.46,89.51,119.75,103.17,138.86
24/01/2019,95.41,98.34,111.5,97.49,130.09
24/01/2019,99.32,99.56,107.73,95.84,129.36
24/01/2019,83.59,82.8,124.13,114.5,132.2
24/01/2019,75.13,77.06,113.56,108.09,118.33
24/01/2019,78.49,82.84,149.64,146.76,154.23
24/01/2019,79.06,83.31,93.18,94.68,81.98
24/01/2019,84.39,91.32,102.44,103.98,158.09
24/01/2019,84.21,90.57,100.49,101.18,203.11
24/01/2019,92.13,98.71,112.2,115.96,107.36
24/01/2019,83.79,90.71,119.37,126.97,113.02
24/01/2019,76.28,82.35,206.76,217.85,195.24
24/01/2019,60.76,63.94,289.39,310.47,271.5
24/01/2019,88.63,92.64,231.95,251.88,215.52
24/01/2019,103.1,106.64,239.8,255.17,222.2
24/01/2019,99.16,106.3,286.39,295.75,266.22
24/01/2019,104.29,112.51,280.9,282.65,260.3
24/01/2019,165.04,185.96,219.57,213.88,201.86
24/01/2019,147.24,165.81,219.23,218.03,85.31
24/01/2019,172.74,196.59,494.51,469.72,-16.7
24/01/2019,102,109.42,2477.86,2232.16,-145.31
24/01/2019,186.15,208.76,14033.16,12843.69,-28.19
24/01/2019,143.87,158.11,14496.63,13711.22,8.61
24/01/2019,113.41,117.2,13017.05,12359.91,-0.73
24/01/2019,142.75,144.79,13998.86,14500,6.28
24/01/2019,109.65,109.71,14394.66,14500,1.61
24/01/2019,107.8,107.34,14500,14500,6.27
24/01/2019,131.31,130.1,14500,14500,-0.73
24/01/2019,120.42,118.1,14444.63,14500,-119.57
24/01/2019,111.61,108.53,14134.88,14500,10.94
24/01/2019,109.21,107.78,14157.82,14500,13.28
24/01/2019,110.18,109.49,11464.46,11999.83,11.07
24/01/2019,132.44,140.68,205.65,265.82,133.46
24/01/2019,98.15,101.62,180.38,208.6,139.11
24/01/2019,98.42,97.19,245.47,283.48,179.13
24/01/2019,70.03,67.48,207.73,243.09,149.58
24/01/2019,73.22,71.68,214.83,243.13,192.13
24/01/2019,77.47,77.71,162.31,181.22,149.55
25/01/2019,76.09,77.48,156.66,171.61,150.99
25/01/2019,71.97,74.7,161.22,180.49,157.6
25/01/2019,79.96,83.61,179.85,192.47,173.56
25/01/2019,75.41,80.23,230.29,265.1,218.6
25/01/2019,75.77,81.12,230.83,263.16,267.32
25/01/2019,77.29,83.04,143.08,160.08,136.39
25/01/2019,83.85,91.86,125.45,126.15,124.33
25/01/2019,82.41,89.39,141.03,134.37,139.83
25/01/2019,73.04,77.46,283.78,285.94,268.46
25/01/2019,81.4,86.64,246.03,239.2,232.28
25/01/2019,80.67,85.76,222.1,196.07,209.1
25/01/2019,86.16,92.35,215.78,174.98,201.14
25/01/2019,82.32,83.3,294.97,101.53,275.8
25/01/2019,87.45,90.05,507.56,347.89,474.1
25/01/2019,96.45,103.59,254.95,217.15,239.32
25/01/2019,99.09,107.69,363.38,329.33,334.75
25/01/2019,101.78,111.99,466.53,392.47,293.46
25/01/2019,90.76,99.16,466.93,414.46,209.53
25/01/2019,89.32,96.88,504.13,441.35,6.23
25/01/2019,104.9,112.78,477.21,423.46,56.22
25/01/2019,79.7,83.29,2520.11,1986.38,205.53
25/01/2019,143.45,159.91,7432.69,3816.84,-0.75
25/01/2019,136.68,154.27,14500,11340.39,-0.75
25/01/2019,99.19,109.63,300,88.02,8.6
25/01/2019,164.1,181.88,300,157.07,13.27
25/01/2019,102.27,115.3,300,141.01,13.28
25/01/2019,120.56,137.25,300,145.03,35.73
25/01/2019,162.39,184.39,215.72,110.37,13.28
25/01/2019,184.44,277.64,232.26,206.45,58.01
25/01/2019,182.48,258.43,293.33,248,253.51
25/01/2019,199.32,303.89,293.33,202.21,310.71
25/01/2019,223.47,265.87,290,164.11,266.87
25/01/2019,230.89,272.49,289.59,166.08,268.62
25/01/2019,271.85,323.79,293.33,198.81,280.45
25/01/2019,204.19,242.24,236.53,126.46,224.8
25/01/2019,235.7,278.08,272,205.69,260.31
25/01/2019,212.55,291.11,290,173.35,229.54
25/01/2019,198.97,295.79,273.04,226.23,169.99
25/01/2019,144.42,283.57,283.57,241.38,292.11
25/01/2019,150.86,290.42,290,246.32,284.56
25/01/2019,111.25,127,127.52,105.71,134.11
25/01/2019,132.34,160.51,158.71,132.33,276.43
25/01/2019,101.89,117.2,116.5,104.72,147.99
25/01/2019,94.17,105.29,105.77,99.9,148.02
25/01/2019,99.47,107.1,125.59,116.23,148.02
25/01/2019,90.85,94.7,146.04,140.62,160.93
25/01/2019,69.35,71.77,230.39,211.62,248.21
25/01/2019,72.44,75.17,255.58,240.6,260.98
26/01/2019,74.87,75.21,195.75,193.06,212.79
26/01/2019,67.49,68.42,214.68,204.82,217.44
26/01/2019,65.68,66.97,158.08,148.01,163.88
26/01/2019,77.16,79.05,239.5,238.3,237.06
26/01/2019,77.54,80.22,153.38,149.46,254.82
26/01/2019,77,80.3,163.5,149.79,271.06
26/01/2019,65.07,67.71,282.84,261.08,285.39
26/01/2019,53.22,55.76,281.54,262.27,282.01
26/01/2019,70.91,74.88,268.95,264.56,285.66
26/01/2019,66.29,69.73,254.7,256.69,249.43
26/01/2019,63.94,67.58,299.96,297.05,294.43
26/01/2019,55.46,59.51,225.73,222.65,251.22
26/01/2019,59.68,64.34,195.3,190.8,227.65
26/01/2019,56.09,61.01,163.45,150.15,162.48
26/01/2019,70.66,76.8,142.9,126.42,317.67
26/01/2019,62.7,69.42,160.2,138.59,169.64
26/01/2019,80.1,87.6,150.29,135.58,163.81
26/01/2019,87.25,95.87,169.97,151.26,202.64
26/01/2019,88.75,99.6,158.73,144.04,161.86
26/01/2019,89.54,104.47,147.84,133.49,162.63
26/01/2019,87.11,130.96,143.48,126.77,162.59
26/01/2019,83.53,122.16,121.86,106.89,161.75
26/01/2019,84.56,171.9,169.58,139.66,241.97
26/01/2019,81.57,113.29,112.78,98.86,161.75
26/01/2019,80.42,123.94,123.44,113.8,161.75
26/01/2019,83.52,134.04,133.83,122.44,255.36
26/01/2019,83.26,166.17,163.43,144.33,161.74
26/01/2019,82.29,127.84,125.51,103.84,191.89
26/01/2019,83.27,130.57,129.33,82.39,270.99
26/01/2019,87.07,218.84,213.25,81.43,277.4
26/01/2019,85.29,124.13,120.4,-55.28,253.23
26/01/2019,117.66,206.58,199.8,-44.05,278.5
26/01/2019,103.79,154.83,154.25,35.51,250.52
26/01/2019,95.42,202.96,199,84.81,262.09
26/01/2019,107.82,166.51,164.36,125.74,271.13
26/01/2019,103.46,123.64,122.15,91.27,179.98
26/01/2019,100.4,116.2,115.11,85.98,161.75
26/01/2019,105.28,121.74,117,90.51,161.75
26/01/2019,104.45,120.73,114.08,94.48,161.75
26/01/2019,104.09,118.7,111.85,94.79,161.87
26/01/2019,101.8,116.12,113.43,103.87,162.15
26/01/2019,92.9,104.13,132.78,132.98,161.84
26/01/2019,83.75,93.89,167.22,163.07,253.12
26/01/2019,77.1,85.69,121.67,117.84,162.02
26/01/2019,72.76,77.98,88.81,84.65,278.7
26/01/2019,55.92,59.5,100.3,95.5,161.93
26/01/2019,64.62,68.95,84.81,78.76,271.01
26/01/2019,69.71,75.77,172.4,159.09,271
27/01/2019,75.09,82.05,92.68,88.82,161.75
27/01/2019,65.6,72.65,83.81,81.12,161.75
27/01/2019,56.93,63.24,77.6,77.78,161.75
27/01/2019,61.13,67.68,81.78,83.8,161.75
27/01/2019,71.48,80,82.17,83.98,161.75
27/01/2019,68.35,76.81,77.76,79.3,161.75
27/01/2019,62.85,71.18,71.9,73.33,161.75
27/01/2019,58.99,67.1,74.32,76.5,161.75
27/01/2019,60.91,69.37,78.51,80.5,161.77
27/01/2019,70.6,78.93,88.04,87.59,161.75
27/01/2019,71.13,80.78,87.62,86.71,161.75
27/01/2019,68.91,79.02,86.43,86.12,161.75
27/01/2019,61.13,71.71,101.47,99.85,161.75
27/01/2019,43.54,57.98,119.78,116.65,161.76
27/01/2019,52.81,65.82,100.96,101.43,161.76
27/01/2019,60.53,74.41,95.8,97.13,161.79
27/01/2019,67.49,81.33,82.51,83.03,161.76
27/01/2019,70.17,84.01,83.37,82.53,161.75
27/01/2019,70.22,83.34,80.55,78.48,157.24
27/01/2019,68.26,81.32,77.1,76.24,137.21
27/01/2019,71.2,85.43,79.67,77.41,136.14
27/01/2019,74.9,90.02,79.83,75.46,135.08
27/01/2019,82.75,133.11,81.17,75.65,134.61
27/01/2019,79.75,128.7,84.53,77.24,153.63
27/01/2019,80.21,96.78,86.44,77.29,141.47
27/01/2019,79.37,95.35,45.66,42.08,157.69
27/01/2019,79.01,94.49,27.66,25.49,161.75
27/01/2019,78.73,92.54,11.66,11.32,141.3
27/01/2019,80.32,94,46.02,44.23,137.21
27/01/2019,83.52,98.43,64.37,61.49,137.21
27/01/2019,86.86,102.38,74.19,69.64,137.23
27/01/2019,83.58,94.72,81.77,73.47,74.96
27/01/2019,83.57,91.96,85.37,76.55,83.7
27/01/2019,93.06,101.07,94.12,84.38,107.6
27/01/2019,101.73,109.28,93.99,86.25,92.58
27/01/2019,105.4,111.58,91.58,84.7,-0.64
27/01/2019,105.54,112.32,94.12,87.67,-0.73
27/01/2019,105.55,113.37,96.59,92.92,31.29
27/01/2019,105.65,114.91,106.93,100.97,72.23
27/01/2019,106.15,117.62,107,101,109.77
27/01/2019,104.23,115.74,107,101,69.03
27/01/2019,95.88,107.26,102.92,98.02,100.82
27/01/2019,88.37,99.18,97.9,93.65,32.5
27/01/2019,81.52,90.66,91.18,86.69,-0.51
27/01/2019,92.2,99.6,100.7,92.01,64.85
27/01/2019,85.13,90.54,90.5,82.25,93.82
27/01/2019,80.67,87.02,90.41,82.96,93.58
27/01/2019,79.71,89.06,103.45,98.28,37.1
28/01/2019,75.77,84.05,86.88,84.55,12.94
28/01/2019,66.38,73.94,74.87,73.39,-0.66
28/01/2019,73.35,81.05,82.19,82.2,-0.72
28/01/2019,77.85,84.82,84.32,85.28,-0.72
28/01/2019,82.21,89.97,88.88,88.49,-0.32
28/01/2019,73.28,80.65,80.28,82,38.64
28/01/2019,70.83,78.44,77.7,78.27,63.69
28/01/2019,68.07,76.37,75.57,76.5,12.01
28/01/2019,79.79,87.77,86.02,84.25,27.01
28/01/2019,82.97,91.63,91.47,89.03,90.05
28/01/2019,64.08,71.39,72.63,72.19,70.18
28/01/2019,58.44,65.79,74.22,76.08,71.77
28/01/2019,69.77,80.45,82.67,81.96,12.37
28/01/2019,72.85,83.88,86.71,84.8,-0.41
28/01/2019,77.1,87.84,91.09,89.25,88.22
28/01/2019,83.83,95.14,98.6,96.51,95.48
28/01/2019,84.13,95.19,97.78,94.78,94.78
28/01/2019,75.2,85.52,87.18,84.04,84.47
28/01/2019,70.48,78.6,79.7,76.45,76.93
28/01/2019,76.44,85.57,85.12,79.62,82.11
28/01/2019,89.21,102.52,101.38,90.09,109.26
28/01/2019,87.52,101.47,99.63,88.71,96.22
28/01/2019,101.72,121.29,121.32,109.08,118.03
28/01/2019,95.43,119.82,120.36,108.54,15.46
28/01/2019,84.76,99.79,100.25,91.84,-0.55
28/01/2019,105.46,130.61,132.27,121.28,107.07
28/01/2019,110.53,131.96,133.76,121.9,108.38
28/01/2019,127.7,152.79,157.55,140.31,156.41
28/01/2019,138.52,164.11,168.91,147.27,162.77
28/01/2019,132.55,187.58,196.5,172.59,191.54
28/01/2019,139.66,173.43,184.67,162.51,183.74
28/01/2019,197.75,252.21,272.3,234.81,273.78
28/01/2019,182.87,270.12,290,241.1,298.58
28/01/2019,239.08,276.33,290,225.75,293.19
28/01/2019,241.19,272.92,290,236.83,294.56
28/01/2019,242.12,271.92,290,243.27,293.53
28/01/2019,231.12,259.51,291.67,255.42,309.5
28/01/2019,224.37,250.16,293.33,262.69,323.55
28/01/2019,162,178.67,207.89,187.86,224.31
28/01/2019,105.6,112.17,122.16,110.91,117.94
28/01/2019,103.6,105.53,184.48,162.46,130.09
28/01/2019,97.57,100.17,129.45,115.63,-0.21
28/01/2019,89.42,94.43,117.81,105.13,118.08
28/01/2019,78.04,82.61,113.54,102.52,111.19
28/01/2019,88.09,90.56,110.4,100.55,161.64
28/01/2019,74.9,75.46,113.94,106.94,114.04
28/01/2019,68.51,70.35,235.31,218.56,273.97
28/01/2019,76.05,79.85,197.43,197.7,221.7
29/01/2019,79.43,84.35,117.06,117.38,119.3
29/01/2019,75.09,80.49,126.42,125.72,128.97
29/01/2019,75.11,80.04,115.18,113.72,115.97
29/01/2019,74.79,78.78,117.9,117.38,118.15
29/01/2019,75.66,80.4,110.16,112.72,111.24
29/01/2019,76.95,82.63,107.62,110.7,105.84
29/01/2019,70.61,74.6,101.43,103.72,103.28
29/01/2019,69.41,73.76,116.76,117.52,114.47
29/01/2019,74.85,79.56,116.8,120.98,117.29
29/01/2019,79.27,83.47,125.63,127.55,125.29
29/01/2019,76.66,80.32,121.49,123.48,127.9
29/01/2019,84.09,88.29,139.83,137.75,135.77
29/01/2019,123.32,130.92,182.22,171.73,90.16
29/01/2019,201.38,220.49,236.12,218.57,0.07
29/01/2019,99.18,109.26,118.57,115.67,126.43
29/01/2019,103.77,115.06,116.77,112.58,116.16
29/01/2019,102.74,114.02,129.17,126.05,125.08
29/01/2019,105.4,118.91,128.52,124.37,132.28
29/01/2019,112.43,130.16,131.74,127.93,106.92
29/01/2019,109.05,125.29,125.88,125.78,-0.48
29/01/2019,136.25,160.61,160.61,157.05,65.76
29/01/2019,147.34,201.81,196.2,186.72,142.13
29/01/2019,130.19,294.01,262.59,247.79,-0.45
29/01/2019,105.91,166.37,143,140.26,-0.45
29/01/2019,105.92,127.16,124.6,122.77,-0.48
29/01/2019,109.04,155.93,151.56,138,-0.61
29/01/2019,143.41,261.76,214.04,189.76,-0.74
29/01/2019,144.61,266.21,290,251.12,-0.74
29/01/2019,138.31,269.26,300,230.93,-0.74
29/01/2019,153.8,270.94,300,215.92,54.8
29/01/2019,176.9,274.61,300,270.75,0
29/01/2019,95.09,2258.55,300,269.21,-0.56
29/01/2019,312.12,4631.98,300,273.07,-0.29
29/01/2019,188.52,2325.06,202.24,180.09,-0.18
29/01/2019,252.98,272.31,300,276.44,-0.19
29/01/2019,248.11,283.6,298.33,272.7,52.63
29/01/2019,226.92,275.23,293.33,269.13,194.06
29/01/2019,217.78,287.35,270.93,235.41,260.47
29/01/2019,135.16,158.7,159.47,137.5,49.19
29/01/2019,107.61,121.54,116.61,102.02,0.21
29/01/2019,107.84,120.45,116.59,100.92,-0.45
29/01/2019,100.06,110.22,111.83,99.33,-0.45
29/01/2019,100.64,105.85,107,99.24,104.13
29/01/2019,92.78,99.58,101.74,93.01,109.34
29/01/2019,100.04,106.37,110.32,97.57,114.75
29/01/2019,108.08,115.08,119.19,104.04,126.79
29/01/2019,94.55,103.13,125.67,109.28,132.55
29/01/2019,86.74,97.84,113.74,103.68,119.63
30/01/2019,84.66,94.87,173.07,156.14,174.43
30/01/2019,81.52,92.75,149.56,142.18,150.73
30/01/2019,74.66,83.36,100.07,100.62,102.79
30/01/2019,77.18,85.98,104.45,105.44,108.42
30/01/2019,74.65,82.78,110.9,111.32,113.29
30/01/2019,69.97,77.79,105.01,105.28,114.72
30/01/2019,69.15,76.96,95.5,94.33,97.1
30/01/2019,73.31,82.41,106.07,102.06,107.18
30/01/2019,81.09,90.69,122.48,115.22,119.24
30/01/2019,58.02,63.51,124.72,116.32,120.63
30/01/2019,76.53,83.77,172.1,155.23,179.54
30/01/2019,93.31,103.59,115.75,102.01,112.23
30/01/2019,109.36,120.91,165.81,150.36,180.25
30/01/2019,124.14,135.05,137.22,124.33,144.29
30/01/2019,104.13,115.18,114.5,102.85,118.23
30/01/2019,105.45,121.28,116.54,102.24,116.23
30/01/2019,136.48,158.43,152.33,137.72,151.5
30/01/2019,106.85,127.31,127.44,123.1,123.8
30/01/2019,105.63,213.46,212.29,212.48,153.53
30/01/2019,113.69,273.35,271.96,271.76,111.08
30/01/2019,105.6,288.03,290,274.96,340.33
30/01/2019,105.43,256.44,261.9,228.99,395.34
30/01/2019,105.96,160.33,161.88,124.5,395.33
30/01/2019,117.62,201.53,207,146.28,394.05
30/01/2019,120.11,288.13,290.22,166.08,392.12
30/01/2019,116.81,297.22,291.43,234.76,383.12
30/01/2019,153.12,286.95,291.67,235.31,392.97
30/01/2019,187.06,299.58,300,268.38,394.57
30/01/2019,200.1,239.58,275.83,250.69,500.7
30/01/2019,148.34,243.83,291.67,251.76,528.97
30/01/2019,183.27,253.63,293.33,253.6,403.63
30/01/2019,197.22,222.66,251.58,215.55,2484.14
30/01/2019,189.21,218.81,254.12,209.83,286.32
30/01/2019,178.22,200.87,290,206.35,395.52
30/01/2019,182.5,205.97,271.81,212.18,395.52
30/01/2019,122.82,133.44,132.7,106.34,374.81
30/01/2019,117.41,126.51,126.66,103.76,271.25
30/01/2019,170.25,185.27,149.84,108.62,271.15
30/01/2019,149.9,163.66,153.2,126.61,205.92
30/01/2019,140.42,153.94,142.55,120.94,177.12
30/01/2019,161.54,175.36,167.39,140.51,194.39
30/01/2019,106.66,115.35,121.21,110.38,204.24
30/01/2019,113.3,121.46,127.39,122.15,137.33
30/01/2019,103.73,108.96,110.03,97.16,137.34
30/01/2019,113.42,115.29,117.61,101.2,137.34
30/01/2019,101.08,97.74,100.06,86.97,137.34
30/01/2019,82.9,78.75,106.65,92.74,137.34
30/01/2019,92.18,88.93,109.94,99.69,137.34
31/01/2019,92.87,90.41,93.87,85.57,137.34
31/01/2019,86.61,85.18,88.93,81.32,137.34
31/01/2019,73.29,71.12,71.54,64.72,137.34
31/01/2019,83.16,81.56,79.9,72.63,264.15
31/01/2019,74.8,74.52,73.23,67.76,137.29
31/01/2019,72.99,74.03,72.35,68.26,137.24
31/01/2019,83.84,86.44,85.39,83.47,137.32
31/01/2019,80.17,82.48,81.1,77.14,137.34
31/01/2019,77.72,79.27,78.81,73.6,133.48
31/01/2019,80.99,81.77,83.07,78.86,133.49
31/01/2019,99.76,102.27,105.21,99.39,394.42
31/01/2019,103.12,106.13,116.08,112.43,437.03
31/01/2019,155.02,160.72,171.13,164.47,268.54
31/01/2019,271.72,284.65,290,278.25,302.77
31/01/2019,105.63,107.98,107,105.38,395.55
